GAME_ID,GAME_DATE,HOME_TEAM,AWAY_TEAM,HOME_PPG_10,AWAY_PPG_10,HOME_PACE_10,AWAY_PACE_10,LEAGUE_PACE_30D,SIMULATED_LINE,TOTAL_PTS,TARGET_OVER,RESIDUAL
22100202,2021-11-15,ATL,ORL,110.5,106.2,97.8,97.8,97.8,219.03456,240,1,20.96544
22100202,2021-11-15,ATL,ORL,110.5,106.2,97.8,97.8,96.23047953737071,217.347011598581,240,1,22.65298840141901
22100215,2021-11-17,ATL,BOS,110.5,106.2,97.8,97.8,97.8,219.03456,209,0,-10.034559999999999
22100215,2021-11-17,ATL,BOS,110.5,106.2,97.8,97.8,91.3269706371015,212.07475882901156,209,0,-3.0747588290115573
22100242,2021-11-20,ATL,CHA,110.5,106.2,97.8,97.8,97.41975477213258,218.62572033099696,220,1,1.3742796690030445
22100242,2021-11-20,ATL,CHA,110.5,106.2,97.8,97.8,97.8,219.03456,220,1,0.965440000000001
22100255,2021-11-22,ATL,OKC,110.5,106.2,97.8,97.8,95.12379989235923,216.15710964426466,214,0,-2.157109644264665
22100255,2021-11-22,ATL,OKC,110.5,106.2,97.8,97.8,94.01373677199877,214.9635697772531,214,0,-0.9635697772530989
22100293,2021-11-27,ATL,NYK,110.5,106.2,97.8,97.8,97.8,219.03456,189,0,-30.03456
22100335,2021-12-03,ATL,PHI,110.5,106.2,98.67912755393141,91.26979016943613,98.7934521641084,220.10271976684936,194,0,-26.10271976684936
22100335,2021-12-03,ATL,PHI,110.5,106.2,98.67912755393141,91.26979016943613,97.8,219.03456,194,0,-25.03456
22100350,2021-12-05,ATL,CHA,110.5,106.2,97.4925578257168,103.24396725362018,97.8,219.03456,257,1,37.96544
22100384,2021-12-10,ATL,BKN,110.5,106.2,99.59618367558647,97.52149941794741,97.8,219.03456,218,0,-1.034559999999999
22100407,2021-12-13,ATL,HOU,110.625,106.2,99.40662075024,98.49001913066655,97.8,219.09956,258,1,38.90044
22100434,2021-12-17,ATL,DEN,112.33333333333333,108.9,100.06104252188788,99.3867416844649,97.8,221.39189333333334,248,1,26.608106666666657
22100470,2021-12-22,ATL,ORL,112.6,102.7,101.10270918855456,95.45942906624248,97.8,218.30656,202,0,-16.30655999999999
22100502,2021-12-27,ATL,CHI,109.5,110.22222222222223,98.09497607438838,99.51432352702881,97.8,220.60611555555556,248,1,27.39388444444444
22200214,2022-11-16,ATL,BOS,110.3,109.0,102.3283616640105,96.55030921399096,97.8,220.38656,227,1,6.613439999999997
22200235,2022-11-19,ATL,TOR,108.9,109.875,101.22530328584752,96.47279522570007,97.8,220.11356,246,1,25.886439999999993
22200263,2022-11-23,ATL,SAC,110.0,113.0,100.81221501464297,101.02562135051245,99.9495407763151,224.621746242694,221,0,-3.6217462426940017
22200263,2022-11-23,ATL,SAC,110.0,113.0,100.81221501464297,101.02562135051245,100.87290994176546,225.61455276938625,221,0,-4.6145527693862505
22200293,2022-11-27,ATL,MIA,112.5,102.0,101.03364469707459,95.10630715831705,102.92054599937251,223.39617105852534,204,0,-19.39617105852534
22200293,2022-11-27,ATL,MIA,112.5,102.0,101.03364469707459,95.10630715831705,97.8,217.89056,204,0,-13.890559999999994
22200327,2022-12-02,ATL,DEN,112.7,109.9,100.78023467796878,96.21190452513741,102.91028903444916,227.59714276983976,226,0,-1.5971427698397633
22200327,2022-12-02,ATL,DEN,112.7,109.9,100.78023467796878,96.21190452513741,97.8,222.10256,226,1,3.897439999999989
22200354,2022-12-05,ATL,OKC,111.7,109.3,101.8898182603557,101.18845697007497,98.80944411237297,222.35591430962344,235,1,12.644085690376556
22200354,2022-12-05,ATL,OKC,111.7,109.3,101.8898182603557,101.18845697007497,97.8,221.27056000000002,235,1,13.729439999999983
22200400,2022-12-11,ATL,CHI,112.6,111.6,99.73021218253831,101.59558186300262,97.8,222.93456,245,1,22.065439999999995
22200454,2022-12-19,ATL,ORL,112.3,102.8,101.65823172519528,98.29485045851443,97.8,218.20256,251,1,32.797439999999995
22200468,2022-12-21,ATL,CHI,113.4,114.7,101.69527973942172,101.71118607917487,98.98620657659059,226.2379693111502,218,0,-8.23796931115021
22200468,2022-12-21,ATL,CHI,113.4,114.7,101.69527973942172,101.71118607917487,97.8,224.96256,218,0,-6.962559999999996
22200481,2022-12-23,ATL,DET,114.4,113.8,102.24760388484752,102.58360236219477,97.8,225.01456000000002,235,1,9.985439999999983
22200517,2022-12-28,ATL,BKN,115.6,118.1,103.69756665030572,103.41095966394856,97.8,227.87456,215,0,-12.874560000000002
22200530,2022-12-30,ATL,LAL,116.2,115.7,103.25316163934737,105.49243689420602,97.8,226.93856,251,1,24.061440000000005
22300193,2023-11-15,ATL,NYK,115.9,118.0,103.84839973458547,98.49249670324247,97.8,227.97856000000002,230,1,2.021439999999984
22300029,2023-11-17,ATL,PHI,115.8,111.9,104.96197016275671,100.33719394777512,97.8,224.75456000000003,242,1,17.245439999999974
22301209,2023-12-06,ATL,BKN,124.4,122.4,107.91604130285589,102.68768927039902,98.2743040521145,235.19653171683353,227,0,-8.196531716833533
22301209,2023-12-06,ATL,BKN,124.4,122.4,107.91604130285589,102.68768927039902,97.8,234.68656000000001,227,0,-7.686560000000014
22300296,2023-12-11,ATL,DEN,123.4,110.8,108.25147892257303,101.70563599752133,107.21449163726689,238.25702140838936,251,1,12.742978591610637
22300296,2023-12-11,ATL,DEN,123.4,110.8,108.25147892257303,101.70563599752133,97.8,228.13456000000002,251,1,22.86543999999998
22300352,2023-12-18,ATL,DET,123.0,107.4,108.28915874345536,103.1846794680215,97.8,226.15856000000002,254,1,27.841439999999977
22300393,2023-12-23,ATL,MEM,125.2,108.8,109.44523053062262,96.7929767537244,103.577365606685,234.24238350030774,244,1,9.757616499692261
22300393,2023-12-23,ATL,MEM,125.2,108.8,109.44523053062262,96.7929767537244,97.8,228.03056,244,1,15.969439999999992
22300431,2023-12-29,ATL,SAC,124.1,116.0,108.9388111741771,105.73425288881502,105.28410508041434,239.2494697824615,227,0,-12.249469782461489
22300431,2023-12-29,ATL,SAC,124.1,116.0,108.9388111741771,105.73425288881502,97.8,231.20256,227,0,-4.202560000000005
22400012,2024-11-15,ATL,WAS,124.4,117.2,109.0068533142523,107.61746649040698,97.8,231.98256,246,1,14.017439999999993
22400012,2024-11-15,ATL,WAS,124.4,117.2,109.0068533142523,107.61746649040698,100.67318735986794,235.07181104933002,246,1,10.928188950669977
22400280,2024-11-25,ATL,DAL,125.2,118.3,106.7717335690765,103.35167862338652,97.8,232.97056000000003,248,1,15.029439999999965
22400041,2024-11-29,ATL,CLE,125.7,110.5,106.54758533237596,104.73596327213848,98.63378286990762,230.0710433417247,218,0,-12.071043341724703
22400041,2024-11-29,ATL,CLE,125.7,110.5,106.54758533237596,104.73596327213848,97.8,229.17456,218,0,-11.174560000000014
22400315,2024-12-02,ATL,NOP,125.8,110.7,104.6158336650603,96.7260019146308,97.8,229.33056000000002,236,1,6.66943999999998
22400350,2024-12-08,ATL,DEN,121.7,112.8,104.02328641571485,102.22880566812914,97.8,228.29056000000003,252,1,23.709439999999972
22400350,2024-12-08,ATL,DEN,121.7,112.8,104.02328641571485,102.22880566812914,102.1553838423351,232.9734687072787,252,1,19.0265312927213
22400378,2024-12-21,ATL,MEM,121.5,120.5,103.94923097609059,107.36017216527404,97.8,232.19056,240,1,7.809439999999995
22400378,2024-12-21,ATL,MEM,121.5,120.5,103.94923097609059,107.36017216527404,97.19558833816765,231.5406965811979,240,1,8.459303418802108
22400395,2024-12-23,ATL,MIN,120.5,109.6,103.29446907132869,93.04495376708707,97.8,226.00256000000002,221,0,-5.002560000000017
22400427,2024-12-28,ATL,MIA,121.4,108.7,102.28580200617627,98.27158673358804,97.8,226.00256000000002,230,1,3.9974399999999832
22500251,2025-11-18,ATL,DET,122.4,116.5,104.36264031107407,104.99192648732746,97.8,230.57855999999998,232,1,1.4214400000000182
22500276,2025-11-23,ATL,CHA,120.7,109.1,103.80232818223784,97.96935803451403,97.8,225.84656,223,0,-2.846560000000011
22500069,2025-11-28,ATL,CLE,120.1,117.3,105.54649357927009,100.33746175903997,97.8,229.79856,253,1,23.20143999999999
22500069,2025-11-28,ATL,CLE,120.1,117.3,105.54649357927009,100.33746175903997,104.2733386586789,236.75869372581155,253,1,16.241306274188446
22500327,2025-12-03,ATL,LAC,121.4,112.0,104.9702697430058,102.21615642018973,97.8,227.71856,207,0,-20.718559999999997
22500327,2025-12-03,ATL,LAC,121.4,112.0,104.9702697430058,102.21615642018973,100.9305746178009,231.08455382905953,207,0,-24.08455382905953
22500340,2025-12-05,ATL,DEN,118.2,123.8,103.05587535454502,110.05832987505745,97.8,232.19056,267,1,34.809439999999995
22501217,2025-12-14,ATL,PHI,118.1,114.9,104.60319729465805,99.87079912068502,97.8,227.51056,237,1,9.489440000000002
22501217,2025-12-14,ATL,PHI,118.1,114.9,104.60319729465805,99.87079912068502,98.71493865455051,228.49430204137272,237,1,8.50569795862728
22500383,2025-12-19,ATL,SAS,119.0,119.0,104.86053938438651,104.84575676743725,97.8,230.11056000000002,224,0,-6.110560000000021
22500411,2025-12-23,ATL,CHI,120.9,128.3,106.6584111341632,105.09142075329562,97.8,235.93456,249,1,13.065439999999995
22100210,2021-11-16,BKN,GSW,110.5,106.2,97.8,97.8,97.8,219.03456,216,0,-3.034559999999999
22100216,2021-11-17,BKN,CLE,110.5,106.2,97.8,97.8,97.8,219.03456,208,0,-11.034559999999999
22100216,2021-11-17,BKN,CLE,110.5,106.2,97.8,97.8,91.20911098478285,211.94803613083855,208,0,-3.9480361308385454
22100233,2021-11-19,BKN,ORL,110.5,106.2,97.8,97.8,97.8,219.03456,228,1,8.965440000000001
22100294,2021-11-27,BKN,PHX,110.5,106.2,97.8,97.8,97.8,219.03456,220,1,0.965440000000001
22100314,2021-11-30,BKN,NYK,110.5,106.2,97.8,97.8,97.8,219.03456,222,1,2.965440000000001
22100336,2021-12-03,BKN,MIN,110.5,106.2,97.8,94.9996312466967,97.8,219.03456,215,0,-4.034559999999999
22100343,2021-12-04,BKN,CHI,110.5,106.2,98.48992761004816,98.79859133917286,97.8,219.03456,218,0,-1.034559999999999
22100429,2021-12-16,BKN,PHI,111.25,101.0,98.70989381932596,91.92649136340357,97.8,216.72056000000003,219,1,2.2794399999999655
22100442,2021-12-18,BKN,ORL,111.55555555555556,104.0,98.37646169128801,95.78449382017753,97.8,218.43944888888888,193,0,-25.439448888888876
22100525,2021-12-30,BKN,PHI,109.7,105.3,98.04484626503454,94.11059585093939,97.8,218.15056,212,0,-6.150560000000013
22200243,2022-11-20,BKN,MEM,110.0,110.3,99.18298243410139,97.147603492067,97.8,220.90656,242,1,21.093439999999987
22200290,2022-11-27,BKN,POR,111.8,107.2,101.34719152654982,101.18452718689561,97.8,220.23056000000003,208,0,-12.230560000000025
22200290,2022-11-27,BKN,POR,111.8,107.2,101.34719152654982,101.18452718689561,102.20131028331053,224.96284881661552,208,0,-16.96284881661552
22200302,2022-11-28,BKN,ORL,111.4,103.3,100.29307066893723,98.19489569142418,97.8,217.99456,211,0,-6.994560000000007
22200315,2022-11-30,BKN,WAS,111.6,110.7,100.06210187731635,100.06965450093473,97.8,221.94656,220,0,-1.9465600000000052
22200329,2022-12-02,BKN,TOR,111.7,110.9,100.91329235350683,98.65754080915468,97.8,222.10256,219,0,-3.102560000000011
22200346,2022-12-04,BKN,BOS,112.1,114.4,100.31432362141078,102.15344548150756,97.8,224.13056,195,0,-29.130560000000003
22200364,2022-12-07,BKN,CHA,110.6,111.1,98.94417556218708,99.21887027333791,97.8,221.63456000000002,238,1,16.36543999999998
22200380,2022-12-09,BKN,ATL,109.7,107.3,99.87843786543475,99.69455742476744,97.8,219.19056,236,1,16.809439999999995
22200470,2022-12-21,BKN,GSW,110.3,113.9,101.36183373872996,103.84127710963897,97.8,222.93456,256,1,33.065439999999995
22200470,2022-12-21,BKN,GSW,110.3,113.9,101.36183373872996,103.84127710963897,98.89371890963714,224.11052657164186,256,1,31.889473428358144
22200483,2022-12-23,BKN,MIL,115.3,109.4,101.84872835247573,100.4302034530196,97.8,223.19456000000002,218,0,-5.194560000000024
22200483,2022-12-23,BKN,MIL,115.3,109.4,101.84872835247573,100.4302034530196,103.59396016193915,229.42422596611698,218,0,-11.424225966116978
22300208,2023-11-19,BKN,PHI,116.9,114.4,105.0099283960446,100.72085959246976,97.8,226.62656000000004,220,0,-6.62656000000004
22300240,2023-11-25,BKN,MIA,114.1,110.6,105.10432232516435,98.6479451218151,97.8,223.19456000000002,209,0,-14.194560000000024
22300250,2023-11-26,BKN,CHI,114.2,112.4,103.29628661087865,97.87399208685981,97.8,224.18256000000002,227,1,2.8174399999999764
22300054,2023-11-28,BKN,TOR,115.1,109.4,103.85432232516435,102.51639963261715,97.8,223.09056,218,0,-5.090560000000011
22300266,2023-11-30,BKN,CHA,115.3,113.4,103.1882299027182,102.7214657440328,97.8,225.27456,257,1,31.725439999999992
22300282,2023-12-02,BKN,ORL,116.7,108.5,103.69479975057436,102.82897554790236,97.8,223.45456000000001,230,1,6.545439999999985
22301219,2023-12-08,BKN,WAS,120.4,119.9,103.02251069897045,107.92634584311075,97.8,231.30656000000002,221,0,-10.306560000000019
22300368,2023-12-20,BKN,NYK,120.6,119.4,103.02976675683033,105.11886237897647,97.8,231.15056,223,0,-8.150560000000013
22300383,2023-12-22,BKN,DEN,118.8,111.9,103.48203702444151,102.67591376159994,97.8,226.31456000000003,239,1,12.685439999999971
22300394,2023-12-23,BKN,DET,116.2,109.3,103.92846559587008,104.11877190328204,97.8,223.61056000000002,241,1,17.38943999999998
22300417,2023-12-27,BKN,MIL,117.0,124.3,103.82850028769259,109.52245479046805,97.8,231.82656,266,1,34.17344
22400022,2024-11-19,BKN,CHA,119.3,108.5,104.26261756101037,101.81790774414071,97.8,224.80656,231,1,6.19344000000001
22400043,2024-11-29,BKN,ORL,119.7,108.9,103.45485951645763,97.58364953877742,97.8,225.22256000000002,223,0,-2.2225600000000156
22400305,2024-12-01,BKN,ORL,117.9,110.1,102.74770296136698,97.39950553598801,97.8,224.91056000000003,192,0,-32.91056000000003
22400320,2024-12-04,BKN,IND,115.6,115.9,100.49770296136698,106.53005542287025,97.8,226.73056000000003,189,0,-37.730560000000025
22400348,2024-12-08,BKN,MIL,112.7,121.2,99.90276125024269,102.58119011657828,102.073228815846,232.57313562279762,231,0,-1.573135622797622
22400348,2024-12-08,BKN,MIL,112.7,121.2,99.90276125024269,102.58119011657828,97.8,227.97856000000002,231,1,3.021439999999984
22401224,2024-12-16,BKN,CLE,111.1,109.4,100.24084375663541,102.41187959302368,97.8,221.01056,231,1,9.989440000000002
22400379,2024-12-21,BKN,UTA,108.8,114.0,99.39590578144532,104.7181598473433,97.59217608205107,221.9831077234213,199,0,-22.983107723421313
22400379,2024-12-21,BKN,UTA,108.8,114.0,99.39590578144532,104.7181598473433,97.8,222.20656000000002,199,0,-23.206560000000025
22400421,2024-12-27,BKN,SAS,108.0,114.4,97.60356356426492,101.85679122066955,97.8,221.99856,183,0,-38.99856
22500250,2025-11-18,BKN,BOS,105.0,124.5,96.49335807127933,100.77962681127069,97.8,225.69056,212,0,-13.690560000000005
22500285,2025-11-24,BKN,NYK,102.3,116.7,96.5584860517585,100.59650085711174,97.8,220.23056000000003,213,0,-7.230560000000025
22500285,2025-11-24,BKN,NYK,102.3,116.7,96.5584860517585,100.59650085711174,100.51629883921859,223.15112451192783,213,0,-10.151124511927833
22500070,2025-11-28,BKN,PHI,100.1,114.0,94.86374777850831,101.08183629288696,97.8,217.68256,218,1,0.31744000000000483
22500070,2025-11-28,BKN,PHI,100.1,114.0,94.86374777850831,101.08183629288696,105.088005217909,225.51862321029574,218,0,-7.518623210295743
22500312,2025-12-01,BKN,CHA,98.8,108.6,95.11442068825626,98.80672822976727,97.8,214.19856,219,1,4.801440000000014
22500312,2025-12-01,BKN,CHA,98.8,108.6,95.11442068825626,98.80672822976727,108.04361838617643,225.2124984888169,219,0,-6.212498488816891
22500335,2025-12-04,BKN,UTA,100.4,115.8,96.29915947443722,108.50706840272767,97.8,218.77456,233,1,14.225439999999992
22500350,2025-12-06,BKN,NOP,102.2,108.1,96.89797771512262,105.12588510792146,97.8,215.70656000000002,220,1,4.2934399999999755
22501219,2025-12-14,BKN,MIL,104.2,109.7,98.82077037686692,100.29119794124075,97.8,217.57855999999998,209,0,-8.578559999999982
22500373,2025-12-18,BKN,MIA,105.6,113.2,97.9188471075592,101.86102186690573,97.8,220.12655999999998,201,0,-19.126559999999984
22500373,2025-12-18,BKN,MIA,105.6,113.2,97.9188471075592,101.86102186690573,101.79264277935727,224.41944951636492,201,0,-23.41944951636492
22100232,2021-11-19,BOS,LAL,110.5,106.2,97.8,97.8,97.8,219.03456,238,1,18.96544
22100243,2021-11-20,BOS,OKC,110.5,106.2,97.8,97.8,97.8,219.03456,216,0,-3.034559999999999
22100256,2021-11-22,BOS,HOU,110.5,106.2,97.8,97.8,97.8,219.03456,198,0,-21.03456
22100270,2021-11-24,BOS,BKN,110.5,106.2,97.8,97.8,100.5371846038242,221.9775808860318,227,1,5.022419113968198
22100270,2021-11-24,BOS,BKN,110.5,106.2,97.8,97.8,97.8,219.03456,227,1,7.965440000000001
22100408,2021-12-13,BOS,MIL,110.5,106.2,98.05612137557368,98.5869470583059,97.8,219.03456,220,1,0.965440000000001
22100408,2021-12-13,BOS,MIL,110.5,106.2,98.05612137557368,98.5869470583059,97.06068241308095,218.23964573054465,220,1,1.7603542694553482
22100435,2021-12-17,BOS,GSW,110.5,103.375,97.45965344956029,93.1967518002893,97.8,217.56556,218,1,0.43443999999999505
22100445,2021-12-18,BOS,NYK,110.5,106.2,97.63440262583096,95.39806486905773,97.8,219.03456,221,1,1.965440000000001
22100457,2021-12-20,BOS,PHI,109.875,103.0,98.49005738773575,92.70667314566005,97.8,217.04556000000002,211,0,-6.045560000000023
22100471,2021-12-22,BOS,CLE,109.11111111111111,106.2,97.89481929249763,94.0984966153513,97.8,218.31233777777777,212,0,-6.3123377777777705
22100529,2021-12-31,BOS,PHX,104.5,108.33333333333333,97.57555126101725,95.22754647484784,97.8,217.02389333333332,231,1,13.97610666666668
22100529,2021-12-31,BOS,PHX,104.5,108.33333333333333,97.57555126101725,95.22754647484784,98.29661644381028,217.55785533371815,231,1,13.442144666281848
22200264,2022-11-23,BOS,DAL,105.7,111.0,97.91954465665326,94.44529069409191,97.8,219.03456,237,1,17.96544
22200264,2022-11-23,BOS,DAL,105.7,111.0,97.91954465665326,94.44529069409191,99.69168307709259,221.06849764448998,237,1,15.93150235551002
22200275,2022-11-25,BOS,SAC,107.4,110.7,98.51540021879511,100.76144664297254,97.8,219.76256,226,1,6.237439999999992
22200275,2022-11-25,BOS,SAC,107.4,110.7,98.51540021879511,100.76144664297254,102.51401575251755,224.83106973710687,226,1,1.1689302628931273
22200294,2022-11-27,BOS,WAS,109.2,109.6,98.70960027511006,97.51757116760139,97.8,220.12655999999998,251,1,30.873440000000016
22200301,2022-11-28,BOS,CHA,113.4,113.6,99.82567170368146,100.25822531443072,97.8,224.39056,245,1,20.609440000000006
22200314,2022-11-30,BOS,MIA,115.7,102.4,101.12868898800106,95.33076872717696,100.94424376817842,223.14325089954545,255,1,31.85674910045455
22200314,2022-11-30,BOS,MIA,115.7,102.4,101.12868898800106,95.33076872717696,97.8,219.76256,255,1,35.23743999999999
22200328,2022-12-02,BOS,MIA,118.4,105.1,102.72839136895345,96.5612491515643,102.81058365658629,227.95793954756158,236,1,8.04206045243842
22200328,2022-12-02,BOS,MIA,118.4,105.1,102.72839136895345,96.5612491515643,102.3969740755648,227.51322652604728,236,1,8.486773473952724
22200430,2022-12-16,BOS,ORL,118.6,101.0,101.38925248679696,98.45184887328287,97.8,220.54255999999998,226,1,5.45744000000002
22200445,2022-12-18,BOS,ORL,119.2,103.3,101.05179003085156,98.59340805582723,97.8,222.05056000000002,187,0,-35.05056000000002
22200469,2022-12-21,BOS,IND,117.3,111.2,100.04687070775041,103.62256206997633,97.8,225.17056000000002,229,1,3.829439999999977
22200469,2022-12-21,BOS,IND,117.3,111.2,100.04687070775041,103.62256206997633,98.78333555905607,226.2278423930971,229,1,2.7721576069029084
22200482,2022-12-23,BOS,MIN,120.3,113.6,99.22841832679804,103.19874407231771,97.8,227.97856000000002,230,1,2.021439999999984
22200482,2022-12-23,BOS,MIN,120.3,113.6,99.22841832679804,103.19874407231771,103.51925423667728,234.12790215527542,230,0,-4.127902155275422
22200495,2022-12-25,BOS,MIL,120.1,105.8,98.66804773504668,100.65341773873389,97.8,223.81856,257,1,33.18144000000001
22200507,2022-12-27,BOS,HOU,121.5,109.0,98.70278024838397,98.4778379646413,103.22433448136307,232.04280443436159,228,0,-4.042804434361585
22200507,2022-12-27,BOS,HOU,121.5,109.0,98.70278024838397,98.4778379646413,97.8,226.21056000000002,228,1,1.7894399999999848
22200525,2022-12-29,BOS,LAC,121.9,117.1,99.20332137392508,98.29633601248516,97.8,230.63056,226,0,-4.630560000000003
22300228,2023-11-22,BOS,MIL,120.5,115.8,99.34026851768711,105.37661922944159,97.8,229.22656,235,1,5.773439999999994
22300246,2023-11-26,BOS,ATL,118.4,115.5,99.29669272982956,106.95931483025674,97.8,227.97856000000002,216,0,-11.978560000000016
22300053,2023-11-28,BOS,CHI,116.3,112.0,99.99907368221052,98.20881351543123,97.8,225.06656,221,0,-4.06656000000001
22300275,2023-12-01,BOS,PHI,117.1,117.1,99.66733958815799,102.39368009847631,97.8,228.13456000000002,244,1,15.865439999999978
22301227,2023-12-08,BOS,NYK,118.7,115.2,99.2987234725508,99.51132408357533,101.5633572128563,232.0249216752631,256,1,23.9750783247369
22301227,2023-12-08,BOS,NYK,118.7,115.2,99.2987234725508,99.51132408357533,100.95753068557735,231.37353699313277,256,1,24.626463006867226
22300305,2023-12-12,BOS,CLE,122.8,107.2,100.34039013921746,96.8605067555813,97.8,225.95056,233,1,7.049440000000004
22300319,2023-12-14,BOS,CLE,123.6,110.4,100.56483935873932,97.81855003256084,97.8,228.03056,223,0,-5.030560000000008
22300329,2023-12-15,BOS,ORL,123.1,109.3,100.49276947430018,102.74303497332544,97.8,227.19856,239,1,11.801440000000014
22300344,2023-12-17,BOS,ORL,122.0,108.7,101.50159350600491,104.26864521742307,97.8,226.31456000000003,211,0,-15.314560000000029
22300421,2023-12-28,BOS,DET,120.8,109.0,105.88755923908604,104.08188083932508,97.8,225.84656,250,1,24.15343999999999
22300432,2023-12-29,BOS,TOR,122.0,116.4,106.09146259558041,103.25434021092947,97.8,230.31856,238,1,7.681440000000009
22300432,2023-12-29,BOS,TOR,122.0,116.4,106.09146259558041,103.25434021092947,104.77014178762471,237.81285645005408,238,1,0.1871435499459153
22400230,2024-11-16,BOS,TOR,122.1,117.8,105.94388671380669,104.6274504910386,97.8,231.09856000000002,249,1,17.90143999999998
22400021,2024-11-19,BOS,CLE,123.4,109.1,104.8095650606171,102.7073491324254,97.8,227.25056,237,1,9.749439999999993
22400271,2024-11-24,BOS,MIN,123.0,115.2,104.28749679347622,101.02807775171719,97.8,230.21456,212,0,-18.214560000000006
22400281,2024-11-25,BOS,LAC,121.2,121.0,103.2413147223214,100.49797432102407,97.8,232.29456,220,0,-12.29455999999999
22400316,2024-12-02,BOS,MIA,120.5,111.1,103.25822489548158,99.05081940583038,97.8,226.78256,197,0,-29.78255999999999
22400319,2024-12-04,BOS,DET,119.3,116.0,101.20555628619685,100.21575334405343,97.8,228.70656000000002,250,1,21.293439999999975
22400335,2024-12-06,BOS,MIL,120.7,122.3,101.54037771476828,103.84965121440653,97.8,232.71056000000002,216,0,-16.710560000000015
22400345,2024-12-07,BOS,MEM,119.0,114.4,101.2181997354506,103.5591026660929,97.8,227.71856,248,1,20.281440000000003
22401205,2024-12-12,BOS,DET,119.7,116.2,101.59178012995149,100.19477455780206,97.8,229.01856,222,0,-7.018560000000008
22400363,2024-12-19,BOS,CHI,119.2,120.9,100.56585635890669,107.34325848084335,100.69476670741045,234.31501316380775,225,0,-9.315013163807748
22400363,2024-12-19,BOS,CHI,119.2,120.9,100.56585635890669,107.34325848084335,101.39210042913781,235.064786381409,225,0,-10.064786381408993
22400407,2024-12-25,BOS,PHI,118.0,105.8,100.71886866215435,95.79801948256068,97.8,222.72656,232,1,9.273439999999994
22400420,2024-12-27,BOS,IND,116.8,115.8,101.20141000505133,102.30524220617257,97.8,227.30256,247,1,19.69744
22400437,2024-12-29,BOS,IND,119.0,115.0,100.76893618564804,102.67633981534071,97.8,228.03056,237,1,8.969439999999992
22400449,2024-12-31,BOS,TOR,119.7,116.1,101.2150534400812,103.85701437822821,97.8,228.96656000000002,196,0,-32.966560000000015
22500233,2025-11-16,BOS,LAC,119.6,106.1,101.18885300174689,98.48799083948931,97.8,223.71456,239,1,15.285439999999994
22500049,2025-11-21,BOS,BKN,120.9,112.1,100.59719505195608,95.82371521413648,97.8,227.51056,218,0,-9.510559999999998
22500049,2025-11-21,BOS,BKN,120.9,112.1,100.59719505195608,95.82371521413648,106.88718806037058,237.28110460251045,218,0,-19.281104602510453
22500060,2025-11-26,BOS,DET,121.1,119.5,100.83512804351761,105.88879215810908,97.8,231.46256,231,0,-0.4625599999999963
22500320,2025-12-02,BOS,NYK,120.7,119.6,102.32757267714634,101.94390010133664,97.8,231.30656,240,1,8.69344000000001
22500338,2025-12-05,BOS,LAL,120.7,107.3,103.81598569109582,106.67839020319667,97.8,224.91056000000003,231,1,6.089439999999968
22501222,2025-12-15,BOS,DET,122.5,121.7,103.8205624393563,104.71626819427864,97.8,233.33456,217,0,-16.33456000000001
22500381,2025-12-19,BOS,MIA,121.6,111.4,103.06994969425826,101.64294431161585,97.8,227.51056,245,1,17.489440000000002
22500403,2025-12-22,BOS,IND,120.3,111.1,103.89167090366253,99.67338393933422,97.8,226.67856,198,0,-28.678560000000004
22100213,2021-11-17,CHA,WAS,110.5,106.2,97.8,97.8,97.8,219.03456,184,0,-35.03456
22100213,2021-11-17,CHA,WAS,110.5,106.2,97.8,97.8,91.39788221918185,212.15100296206435,184,0,-28.151002962064354
22100230,2021-11-19,CHA,IND,110.5,106.2,97.8,97.8,97.8,219.03456,239,1,19.96544
22100281,2021-11-26,CHA,MIN,110.5,106.2,97.8,97.8,97.8,219.03456,248,1,28.96544
22100353,2021-12-06,CHA,PHI,110.5,106.2,104.41957052825816,90.9064801506099,97.8,219.03456,251,1,31.96544
22100366,2021-12-08,CHA,PHI,110.5,101.125,104.18750803631498,92.00252044723723,97.87013391821907,216.47096798886918,216,0,-0.4709679888691767
22100366,2021-12-08,CHA,PHI,110.5,101.125,104.18750803631498,92.00252044723723,97.09698419828874,215.63967741000005,216,1,0.3603225899999529
22100382,2021-12-10,CHA,SAC,110.5,106.2,103.54092998566968,98.84371400368447,97.8,219.03456,247,1,27.96544
22100501,2021-12-27,CHA,HOU,110.5,107.6,105.49424114289877,102.48574387975704,97.8,219.76256,222,1,2.2374399999999923
22200211,2022-11-16,CHA,IND,110.5,99.75,103.34113404943899,97.36489281601284,97.8,215.68056,238,1,22.319439999999986
22200260,2022-11-23,CHA,PHI,117.625,106.7,101.63595867765048,94.64339394545296,97.8,222.99956,208,0,-14.999560000000002
22200260,2022-11-23,CHA,PHI,117.625,106.7,101.63595867765048,94.64339394545296,100.3844458705237,225.77835619998712,208,0,-17.778356199987115
22200272,2022-11-25,CHA,MIN,116.44444444444444,113.1,100.21744278803105,97.40825880843666,102.10359148343832,230.340892674104,218,0,-12.340892674103998
22200272,2022-11-25,CHA,MIN,116.44444444444444,113.1,100.21744278803105,97.40825880843666,97.8,225.71367111111113,218,0,-7.713671111111125
22200326,2022-12-02,CHA,WAS,115.8,109.5,100.29713347999906,100.36727354855378,97.8,223.50656,233,1,9.493439999999993
